match_id,queue_id,queue_name,blue_win,red_win,game_duration,game_creation,patch_version,avg_blue_mmr,avg_red_mmr,mmr_difference,blue_mmr_std,red_mmr_std,avg_tier
NA1_5410125704,420,Ranked Solo/Duo,True,False,1955,1762737888221,"['15', '22']",,,,,,
NA1_5350851819,420,Ranked Solo/Duo,False,True,2217,1755649617504,"['15', '16']",,,,,,
NA1_5202252321,420,Ranked Solo/Duo,False,True,1883,1736383094505,"['14', '24']",,,,,,
NA1_5417156058,420,Ranked Solo/Duo,False,True,1693,1763606111256,"['15', '23']",,,,,,
NA1_5241226336,420,Ranked Solo/Duo,True,False,2024,1741063595352,"['15', '4']",,,,,,
NA1_5410520461,420,Ranked Solo/Duo,False,True,2365,1762781575493,"['15', '22']",,,,,,
NA1_5413857553,420,Ranked Solo/Duo,False,True,1541,1763191104846,"['15', '22']",,,,,,
NA1_5416814802,420,Ranked Solo/Duo,True,False,2154,1763575572836,"['15', '23']",,,,,,
NA1_5411344855,420,Ranked Solo/Duo,False,True,2200,1762890290683,"['15', '22']",,,,,,
NA1_5421124700,420,Ranked Solo/Duo,True,False,1620,1764044089592,"['15', '23']",,,,,,
NA1_5421379460,420,Ranked Solo/Duo,False,True,1389,1764084366415,"['15', '23']",,,,,,
NA1_5423064455,420,Ranked Solo/Duo,False,True,1866,1764294019872,"['15', '23']",,,,,,
NA1_5295890848,420,Ranked Solo/Duo,False,True,968,1748375376855,"['15', '10']",,,,,,
NA1_5421395680,420,Ranked Solo/Duo,False,True,1875,1764088802711,"['15', '23']",,,,,,
NA1_5419162227,420,Ranked Solo/Duo,False,True,1735,1763840692961,"['15', '23']",,,,,,
NA1_5365906573,420,Ranked Solo/Duo,True,False,1155,1757487514246,"['15', '17']",,,,,,
NA1_5406032669,420,Ranked Solo/Duo,False,True,842,1762209154190,"['15', '21']",,,,,,
NA1_5423236696,420,Ranked Solo/Duo,False,True,1687,1764306281100,"['15', '23']",,,,,,
NA1_5420112976,420,Ranked Solo/Duo,True,False,1383,1763938176433,"['15', '23']",,,,,,
NA1_5414449157,420,Ranked Solo/Duo,False,True,1729,1763265490048,"['15', '22']",,,,,,
NA1_5388761941,420,Ranked Solo/Duo,True,False,1872,1759955802524,"['15', '20']",,,,,,
NA1_5313185815,420,Ranked Solo/Duo,False,True,1919,1750743998856,"['15', '12']",,,,,,
NA1_5420334715,420,Ranked Solo/Duo,False,True,1450,1763952753463,"['15', '23']",,,,,,
NA1_5413293492,420,Ranked Solo/Duo,True,False,1411,1763140485166,"['15', '22']",,,,,,
NA1_5424320570,420,Ranked Solo/Duo,True,False,1150,1764452138661,"['15', '23']",,,,,,
NA1_5256759369,420,Ranked Solo/Duo,True,False,1792,1743387427612,"['15', '6']",,,,,,
NA1_5390303793,420,Ranked Solo/Duo,False,True,914,1760138817099,"['15', '20']",,,,,,
NA1_5416328129,420,Ranked Solo/Duo,True,False,1921,1763509824635,"['15', '22']",,,,,,
NA1_5419937306,420,Ranked Solo/Duo,True,False,1753,1763921026085,"['15', '23']",,,,,,
NA1_5421217372,420,Ranked Solo/Duo,True,False,2316,1764050194176,"['15', '23']",,,,,,
NA1_5392757042,420,Ranked Solo/Duo,True,False,1425,1760411973713,"['15', '20']",,,,,,
NA1_5339029397,420,Ranked Solo/Duo,True,False,1811,1754278417808,"['15', '15']",,,,,,
NA1_5363429506,420,Ranked Solo/Duo,False,True,1591,1757161695319,"['15', '17']",,,,,,
NA1_5240373102,420,Ranked Solo/Duo,False,True,2321,1740954189591,"['15', '4']",,,,,,
NA1_5213703420,420,Ranked Solo/Duo,False,True,1789,1737703536386,"['15', '2']",,,,,,
NA1_5404685147,420,Ranked Solo/Duo,True,False,1787,1762034212869,"['15', '21']",,,,,,
NA1_5330875468,420,Ranked Solo/Duo,False,True,2147,1753256649402,"['15', '14']",,,,,,
